"timepoint"	"genotype"	"treatment"	"concentration"	"NPQ"	"qL"	"qN"	"qP"	"Y.II."	"file"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.365	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.327	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.355	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.775	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.776	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.552	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.623	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.541	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.576	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.399	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.289	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.321	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.308	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.32	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.285	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.416	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.357	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.384	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.307	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.351	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.315	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.208	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.299	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.356	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.327	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.367	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.546	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.6	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.67	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.606	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.591	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.552	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.598	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.61	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.628	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.648	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.627	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.65	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.517	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.56	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.609	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.611	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.664	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.647	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.598	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.606	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.567	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.599	"input/For machine learning/20171129_2017-11-29_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.298	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.338	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.343	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.354	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.38	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.381	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.387	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.451	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.371	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.364	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.272	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.393	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.637	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.636	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.518	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.331	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.639	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.671	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.437	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.502	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.588	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.672	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.692	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.682	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.682	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.307	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.659	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.55	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.521	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.697	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.696	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.613	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.482	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.498	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.411	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.492	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.527	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.688	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.672	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.691	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.67	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.669	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.674	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.67	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.684	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	0	0	1	0	1	0.694	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.766	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.771	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.776	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.757	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.758	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.76	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.77	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.757	"input/For machine learning/High Light_2017-06-01_.txt"
1	"kea1kea2"	"NaCl"	75	0	1	0	1	0.772	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.446	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.386	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.425	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.581	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.557	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.571	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.525	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.569	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	0	0	1	0	1	0.423	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	75	0	1	0	1	0.381	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	75	0	1	0	1	0.579	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	75	0	1	0	1	0.615	"input/For machine learning/High Light_2017-06-01_.txt"
1	"ys1"	"NaCl"	75	0	1	0	1	0.582	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.018	0	0.078	0.061	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	0.125	0	0.412	0	0.044	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	0.286	0	0.647	0	0.074	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	1	0	0.973	0	0.5	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	0	0.008	0	0.039	0.032	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	0.012	0	0.059	0	0.036	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	0.573	0	0.816	0	0.113	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0.6	0.325	0.831	0.486	0.238	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0.675	0.383	0.851	0.541	0.256	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	1	0	0.961	0	0.604	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	1	0	0.961	0	0.68	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	1	0	0.965	0	0.615	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	1	1	0.918	1	0.405	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.039	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0.094	0	0.337	0	0.053	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.037	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.033	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.035	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.034	"input/For machine learning/20171129_2017-11-29_.txt"
2	"Col-0"	"NaCl"	0	0.024	0	0.118	0	0.05	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0.016	0.044	0.094	0.125	0.085	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0.69	1	0.851	1	0.556	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0.349	0.704	0.702	0.851	0.5	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0	0.02	0	0.075	0.056	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0	0	0	0	0.048	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0.027	0	0.141	0	0.033	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0.114	0	0.408	0	0.086	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	0	0.498	1	0.827	1	0.5	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.176	0.119	0.514	0.29	0.193	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.11	0.097	0.384	0.271	0.192	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.153	0.132	0.486	0.302	0.195	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.318	1	0.82	1	0.688	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.404	1	0.824	1	0.796	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.102	0.099	0.384	0.239	0.156	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.886	0	0.945	0	0.833	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0.537	0	0.89	0	0.667	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.035	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.023	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.037	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.01	0	0.047	0.039	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.035	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.037	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.013	0	0.059	0.046	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.013	0	0.059	0.047	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.013	0	0.059	0.046	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.013	0	0.063	0.05	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.011	0	0.055	0.045	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.015	0	0.067	0.052	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.029	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.034	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0.204	0.072	0.608	0.141	0.074	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.027	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0.011	0	0.047	0.036	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	75	0	0	0	0	0.033	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
2	"Col-0"	"NaCl"	0	0	0.039	0	0.153	0.118	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.04	0	0.157	0.122	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.042	0	0.161	0.123	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.037	0	0.153	0.121	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.039	0	0.161	0.126	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.037	0	0.157	0.125	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.037	0	0.161	0.13	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	0	0	0.039	0	0.165	0.13	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.073	0	0.267	0.208	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.072	0	0.259	0.202	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.069	0	0.259	0.205	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.037	0	0.157	0.125	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.036	0	0.153	0.122	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.039	0	0.165	0.131	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.036	0	0.157	0.125	"input/For machine learning/High Light_2017-06-01_.txt"
2	"Col-0"	"NaCl"	75	0	0.038	0	0.165	0.13	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.05	0	0.149	0.105	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.046	0	0.153	0.112	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.05	0	0.161	0.117	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.06	0	0.176	0.124	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.069	0	0.196	0.136	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.065	0	0.192	0.134	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.045	0	0.149	0.108	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.043	0	0.149	0.111	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.045	0	0.153	0.114	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0.012	0.057	0.059	0.169	0.119	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.054	0	0.18	0.132	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.057	0	0.176	0.127	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.047	0	0.153	0.112	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.045	0	0.161	0.122	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.047	0	0.157	0.114	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.056	0	0.173	0.124	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.057	0	0.184	0.135	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	0	0	0.066	0	0.192	0.135	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.093	0	0.267	0.19	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.081	0	0.243	0.176	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.123	0	0.298	0.201	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.091	0	0.271	0.198	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.104	0	0.29	0.208	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.111	0	0.298	0.211	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.052	0	0.161	0.114	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.047	0	0.161	0.119	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.05	0	0.165	0.119	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.06	0	0.173	0.121	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.063	0	0.18	0.125	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.069	0	0.184	0.123	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.046	0	0.153	0.113	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.043	0	0.153	0.116	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.046	0	0.165	0.123	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0.012	0.054	0.059	0.169	0.12	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.057	0	0.18	0.131	"input/For machine learning/High Light_2017-06-01_.txt"
2	"fug1"	"NaCl"	75	0	0.06	0	0.184	0.132	"input/For machine learning/High Light_2017-06-01_.txt"
2	"glk1glk2"	"NaCl"	0	1	1	0.949	1	0.667	"input/For machine learning/20171129_2017-11-29_.txt"
2	"glk1glk2"	"NaCl"	0	0.153	0.033	0.455	0.118	0.089	"input/For machine learning/20171129_2017-11-29_.txt"
2	"glk1glk2"	"NaCl"	0	0.306	0.075	0.647	0.196	0.131	"input/For machine learning/20171129_2017-11-29_.txt"
2	"glk1glk2"	"NaCl"	0	0.035	0	0.149	0	0.04	"input/For machine learning/20171129_2017-11-29_.txt"
2	"glk1glk2"	"NaCl"	0	0.451	0.15	0.749	0.31	0.188	"input/For machine learning/20171129_2017-11-29_.txt"
2	"glk1glk2"	"NaCl"	0	0.094	0	0.329	0	0.054	"input/For machine learning/20171129_2017-11-29_.txt"
2	"glk1glk2"	"NaCl"	0	0.067	0.017	0.247	0.075	0.06	"input/For machine learning/20171129_2017-11-29_.txt"
